"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Chebanyuk O.; Velychko V.; Palahin O.; Gnatyuk S.","Chebanyuk, Olena (57203264737); Velychko, Vitalii (56110673500); Palahin, Olexander (57223998274); Gnatyuk, Sergiy (36184129600)","57203264737; 56110673500; 57223998274; 36184129600","Conceptual basics of semantic comparison texts in social networks","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176919321&partnerID=40&md5=2be730682b403e9e27a74bab6ebeaebd","National Aviation University, Lubomyr Huzar Ave., 1, Kyiv, 03058, Ukraine; V. M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Ave. Glushkov, Kyiv, 03187, Ukraine","Chebanyuk O., National Aviation University, Lubomyr Huzar Ave., 1, Kyiv, 03058, Ukraine, V. M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Ave. Glushkov, Kyiv, 03187, Ukraine; Velychko V., V. M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Ave. Glushkov, Kyiv, 03187, Ukraine; Palahin O., V. M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Ave. Glushkov, Kyiv, 03187, Ukraine; Gnatyuk S., National Aviation University, Lubomyr Huzar Ave., 1, Kyiv, 03058, Ukraine","16130073","","",""
"Yurchenko O.; Cherednichenko O.; Trofimova-Herman A.; Kupriianov Y.","Yurchenko, Olena (57224193995); Cherednichenko, Olga (58288072500); Trofimova-Herman, Alina (58298726000); Kupriianov, Yevhen (57208903412)","57224193995; 58288072500; 58298726000; 57208903412","Towards Cross-Lingual Transfer Based on Self-Learning Conversational Agent Model","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160813741&partnerID=40&md5=37f71ef96c85668ed1b731ef7a97a2f0","National Technical University “Kharkiv Polytechnic Institute”, Kyrpychova str. 2, Kharkiv, 61002, Ukraine; Univ Lyon, Univ_Lyon 2, UR ERIC, 5 avenue Mendès France, Bron, 69676 Cedex, France","Yurchenko O., National Technical University “Kharkiv Polytechnic Institute”, Kyrpychova str. 2, Kharkiv, 61002, Ukraine; Cherednichenko O., Univ Lyon, Univ_Lyon 2, UR ERIC, 5 avenue Mendès France, Bron, 69676 Cedex, France; Trofimova-Herman A., National Technical University “Kharkiv Polytechnic Institute”, Kyrpychova str. 2, Kharkiv, 61002, Ukraine; Kupriianov Y., National Technical University “Kharkiv Polytechnic Institute”, Kyrpychova str. 2, Kharkiv, 61002, Ukraine","16130073","","",""
"Marchenko O.; Isoieva M.","Marchenko, Oleksandr (44661392700); Isoieva, Mariam (57672074100)","44661392700; 57672074100","Automated bot detection based on coherence metric","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129672362&partnerID=40&md5=8aff4fded33c024f336e6f22fd5215d1","Taras Shevchenko National University of Kyiv, 60 Volodymyrska Str, Kyiv, 01033, Ukraine","Marchenko O., Taras Shevchenko National University of Kyiv, 60 Volodymyrska Str, Kyiv, 01033, Ukraine; Isoieva M., Taras Shevchenko National University of Kyiv, 60 Volodymyrska Str, Kyiv, 01033, Ukraine","16130073","","",""
"Kubinska S.; Holoshchuk R.; Holoshchuk S.; Chyrun L.","Kubinska, Solomiia (57205202109); Holoshchuk, Roman (57189324938); Holoshchuk, Svitlana (57224192856); Chyrun, Lyubomyr (55225672300)","57205202109; 57189324938; 57224192856; 55225672300","Ukrainian Language Chatbot for Sentiment Analysis and User Interests Recognition based on Data Mining","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134756549&partnerID=40&md5=2b70b190f42907bc727f5d3cacc45f2f","Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Ivan Franko National University of Lviv, University Street, 1, Lviv, 79000, Ukraine","Kubinska S., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Holoshchuk R., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Holoshchuk S., Lviv Polytechnic National University, S. Bandera Street, 12, Lviv, 79013, Ukraine; Chyrun L., Ivan Franko National University of Lviv, University Street, 1, Lviv, 79000, Ukraine","16130073","","",""
"Panchenko D.; Maksymenko D.; Turuta O.; Luzan M.; Tytarenko S.; Turuta O.","Panchenko, Dmytro (57212020095); Maksymenko, Daniil (57907544400); Turuta, Olena (57907345200); Luzan, Mykyta (57907940700); Tytarenko, Stepan (57907544500); Turuta, Oleksii (57189377891)","57212020095; 57907544400; 57907345200; 57907940700; 57907544500; 57189377891","Ukrainian News Corpus as Text Classification Benchmark","2022","10.1007/978-3-031-14841-5_37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138814253&doi=10.1007%2f978-3-031-14841-5_37&partnerID=40&md5=6e46e51cf1e7d9566e8117cfd963e832","Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine","Panchenko D., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine; Maksymenko D., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine; Turuta O., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine; Luzan M., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine; Tytarenko S., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine; Turuta O., Kharkiv National Univesitsity of Radio Electronics, Kharkiv, Ukraine","18650929","978-303114840-8","",""
"Strubytskyi R.; Shakhovska N.","Strubytskyi, R. (56532085600); Shakhovska, N. (42962320400)","56532085600; 42962320400","Method and models for sentiment analysis and hidden propaganda finding","2023","10.1016/j.chbr.2023.100328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169819109&doi=10.1016%2fj.chbr.2023.100328&partnerID=40&md5=2f31170f2b30f0b065d095fe9e0b53a1","Department of Administrative and Financial Management, Lviv Polytechnic National University, 12 Bandera str., Lviv, 79013, Ukraine; Department of Artificial Intelligence, Lviv Polytechnic National University, 5 Kniazia Romana str., Lviv, 79013, Ukraine","Strubytskyi R., Department of Administrative and Financial Management, Lviv Polytechnic National University, 12 Bandera str., Lviv, 79013, Ukraine; Shakhovska N., Department of Artificial Intelligence, Lviv Polytechnic National University, 5 Kniazia Romana str., Lviv, 79013, Ukraine","24519588","","","All Open Access; Gold Open Access"
"Vakulenko M.","Vakulenko, Maksym (57191078619)","57191078619","A Tool for Scholarly Phonemic Transcription of Ukrainian Texts","2022","10.1109/ACIT54803.2022.9913111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141198109&doi=10.1109%2fACIT54803.2022.9913111&partnerID=40&md5=d90d414082c19451133694f3c272c59a","Institute of Problems of Artificial Intelligence, Kyjiv, Ukraine","Vakulenko M., Institute of Problems of Artificial Intelligence, Kyjiv, Ukraine","","978-166541050-2","",""
"Kostiuk Y.; Lukashchuk M.; Gelbukh A.; Sidorov G.","Kostiuk, Yevhen (57575174000); Lukashchuk, Mykola (57575174100); Gelbukh, Alexander (24604968400); Sidorov, Grigori (7003668092)","57575174000; 57575174100; 24604968400; 7003668092","Prior latent distribution comparison for the RNN Variational Autoencoder in low-resource language modeling","2022","10.3233/JIFS-219243","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128227957&doi=10.3233%2fJIFS-219243&partnerID=40&md5=3e6bd29892fc5f3c1f7a7b9255210ab9","Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Instituto Politécnico Nacional, Centro de Investigación en Computación, Mexico City, Mexico","Kostiuk Y., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Lukashchuk M., Instituto Politécnico Nacional, Centro de Investigación en Computación, Mexico City, Mexico; Gelbukh A., Instituto Politécnico Nacional, Centro de Investigación en Computación, Mexico City, Mexico; Sidorov G., Instituto Politécnico Nacional, Centro de Investigación en Computación, Mexico City, Mexico","10641246","","",""
"Sydorenko V.; Rychok Y.; Oladko M.","Sydorenko, Valeriy (57192554991); Rychok, Yurii (57216490044); Oladko, Maryna (58089290500)","57192554991; 57216490044; 58089290500","Method for Evaluation the Pattern of Internet Service Customers Based on Stylometric Analysis Oof their Text Content","2022","10.1109/MEES58014.2022.10005654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147330207&doi=10.1109%2fMEES58014.2022.10005654&partnerID=40&md5=bd1e14f0107fd090bb4ca27226d86c04","Kremenchuk Mykhailo Ostrohradskyi National University, Department of Computer Engineereng and Electronics, Kremenchuk, Ukraine","Sydorenko V., Kremenchuk Mykhailo Ostrohradskyi National University, Department of Computer Engineereng and Electronics, Kremenchuk, Ukraine; Rychok Y., Kremenchuk Mykhailo Ostrohradskyi National University, Department of Computer Engineereng and Electronics, Kremenchuk, Ukraine; Oladko M., Kremenchuk Mykhailo Ostrohradskyi National University, Department of Computer Engineereng and Electronics, Kremenchuk, Ukraine","","979-835034683-1","",""
"Nikolaiev A.D.; Anisimov A.V.","Nikolaiev, Andrii D. (57670006200); Anisimov, Anatoliy V. (9536987000)","57670006200; 9536987000","Mathematical word problem solution evaluation via data preprocessing approach","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129578190&partnerID=40&md5=63f41d66fe66b0b9088484ef474dcd4e","Taras Shevchenko, National University of Kyiv, 4d Glushkova str, Kyiv, 8300, Ukraine","Nikolaiev A.D., Taras Shevchenko, National University of Kyiv, 4d Glushkova str, Kyiv, 8300, Ukraine; Anisimov A.V., Taras Shevchenko, National University of Kyiv, 4d Glushkova str, Kyiv, 8300, Ukraine","16130073","","",""
"Motyka V.; Vysotska V.; Chyrun L.; Markiv O.; Chyrun S.; Kolyasa L.","Motyka, Volodymyr (58204709900); Vysotska, Victoria (24484045400); Chyrun, Lyubomyr (55225672300); Markiv, Oksana (57191954570); Chyrun, Sofia (57211622785); Kolyasa, Liubov (35109294500)","58204709900; 24484045400; 55225672300; 57191954570; 57211622785; 35109294500","System Project for Ukrainian-language Feedback Tonality Analysis in the Health Care Field Based on BERT Model","2023","10.1109/CSIT61576.2023.10323605","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179848881&doi=10.1109%2fCSIT61576.2023.10323605&partnerID=40&md5=2d84e8eb649c3b013b59ce82a9266e38","Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Lviv Polytechnic National University, Lviv, Ukraine; Osnabrück University, Osnabrück, Germany; Ivan Franko National University of Lviv, Applied Mathematics Department, Lviv, Ukraine; Lviv Polytechnic National University, Telecommunication Department, Lviv, Ukraine; Lviv Polytechnic National University, Department of Mathematics, Lviv, Ukraine","Motyka V., Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Vysotska V., Lviv Polytechnic National University, Lviv, Ukraine, Osnabrück University, Osnabrück, Germany; Chyrun L., Ivan Franko National University of Lviv, Applied Mathematics Department, Lviv, Ukraine; Markiv O., Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Chyrun S., Lviv Polytechnic National University, Telecommunication Department, Lviv, Ukraine; Kolyasa L., Lviv Polytechnic National University, Department of Mathematics, Lviv, Ukraine","27663655","979-835036046-2","",""
"Maksymenko D.; Saichyshyna N.; Turuta O.; Turuta O.; Yerokhin A.; Babii A.","Maksymenko, Daniil (57907544400); Saichyshyna, Nataliia (58066372700); Turuta, Oleksii (57189377891); Turuta, Olena (57907345200); Yerokhin, Andriy (57189381444); Babii, Andrii (57189391408)","57907544400; 58066372700; 57189377891; 57907345200; 57189381444; 57189391408","Improving the Machine Translation Model in Specific Domains for the Ukrainian Language","2022","10.1109/CSIT56902.2022.10000529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146342694&doi=10.1109%2fCSIT56902.2022.10000529&partnerID=40&md5=55c182e09320a16042d31c50cbeba100","NURE, Software Engineering Department, Kharkiv, Ukraine; Kharkiv National University of Radio Electronics (NURE), Software Engineering Department, Kharkiv, Ukraine; NURE, Philosophy Department, Kharkiv, Ukraine; Computer Science Faculty NURE, Kharkiv, Ukraine","Maksymenko D., NURE, Software Engineering Department, Kharkiv, Ukraine; Saichyshyna N., Kharkiv National University of Radio Electronics (NURE), Software Engineering Department, Kharkiv, Ukraine; Turuta O., NURE, Software Engineering Department, Kharkiv, Ukraine; Turuta O., NURE, Philosophy Department, Kharkiv, Ukraine; Yerokhin A., Computer Science Faculty NURE, Kharkiv, Ukraine; Babii A., NURE, Software Engineering Department, Kharkiv, Ukraine","27663655","979-835033431-9","",""
"Kovalchuk O.; Slobodzian V.; Sobko O.; Molchanova M.; Mazurets O.; Barmak O.; Krak I.; Savina N.","Kovalchuk, Oleksii (57816242200); Slobodzian, Vitalii (57816723500); Sobko, Olena (57456803900); Molchanova, Maryna (57456998700); Mazurets, Olexander (57190874014); Barmak, Oleksander (57217176350); Krak, Iurii (6602577533); Savina, Nataliia (57204586464)","57816242200; 57816723500; 57456803900; 57456998700; 57190874014; 57217176350; 6602577533; 57204586464","Visual Analytics-Based Method for Sentiment Analysis of COVID-19 Ukrainian Tweets","2023","10.1007/978-3-031-16203-9_33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138692922&doi=10.1007%2f978-3-031-16203-9_33&partnerID=40&md5=793133eb7c2e1da960967b0d39ad7d8d","Khmelnytskyi National University, Khmelnytskyi, Ukraine; Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine; National University of Water and Environmental Engineering, Rivne, Ukraine","Kovalchuk O., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Slobodzian V., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Sobko O., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Molchanova M., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Mazurets O., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Barmak O., Khmelnytskyi National University, Khmelnytskyi, Ukraine; Krak I., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine, Glushkov Institute of Cybernetics of NAS of Ukraine, Kyiv, Ukraine; Savina N., National University of Water and Environmental Engineering, Rivne, Ukraine","23674512","","",""
"Kolesnyk A.S.; Khairova N.F.","Kolesnyk, A.S. (57208908631); Khairova, N.F. (37461441200)","57208908631; 37461441200","Justification for the Use of Cohen’s Kappa Statistic in Experimental Studies of NLP and Text Mining","2022","10.1007/s10559-022-00460-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132551376&doi=10.1007%2fs10559-022-00460-3&partnerID=40&md5=71e54d8cc328c75d223f8f58073aa072","National Technical University “Kharkiv Polytechnic Institute”, Kharkiv, Ukraine","Kolesnyk A.S., National Technical University “Kharkiv Polytechnic Institute”, Kharkiv, Ukraine; Khairova N.F., National Technical University “Kharkiv Polytechnic Institute”, Kharkiv, Ukraine","10600396","","",""
"Litvin A.A.; Velychko V.Yu.; Kaverinsky V.V.","Litvin, Anna A. (57224002353); Velychko, Vitalii Yu. (56110673500); Kaverinsky, Vladislav V. (55856988500)","57224002353; 56110673500; 55856988500","A New Approach to Automatic Ontology Generation from the Natural Language Texts with Complex Inflection Structures in the Dialogue Systems Development","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175727438&partnerID=40&md5=e763d9178e180c0439e267c32f5f0094","The V.M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Akademika Glushkov avenue, 40, Kyiv, 03187, Ukraine; The I.M. Frantsevic Institute for Problems in Material Science of the NAS of Ukraine, Krzhyzhanovskiy street, Kyiv, 03142, Ukraine","Litvin A.A., The V.M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Akademika Glushkov avenue, 40, Kyiv, 03187, Ukraine; Velychko V.Yu., The V.M. Glushkov Institute of Cybernetics of the NAS of Ukraine, Akademika Glushkov avenue, 40, Kyiv, 03187, Ukraine; Kaverinsky V.V., The I.M. Frantsevic Institute for Problems in Material Science of the NAS of Ukraine, Krzhyzhanovskiy street, Kyiv, 03142, Ukraine","16130073","","",""
"Starko V.; Rysin A.","Starko, Vasyl (57216896065); Rysin, Andriy (57444976700)","57216896065; 57444976700","VESUM: A Large Morphological Dictionary of Ukrainian As a Dynamic Tool","2022","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134722666&partnerID=40&md5=3744d04f9531ad4237c4d28be955ba8e","Ukrainian Catholic University, 2a Kozelnytska Str., Lviv, 79026, Ukraine; 104 Hab Tower Pl, Cary, 27513, NC, United States","Starko V., Ukrainian Catholic University, 2a Kozelnytska Str., Lviv, 79026, Ukraine; Rysin A., 104 Hab Tower Pl, Cary, 27513, NC, United States","16130073","","",""
"Berko A.; Chyrun L.; Ohonovsky Y.; Chyrun S.; Schuchmann V.; Matseliukh Y.","Berko, Andrii (24483044100); Chyrun, Lyubomyr (55225672300); Ohonovsky, Yulian (58765649000); Chyrun, Sofia (57211622785); Schuchmann, Vadim (57224193208); Matseliukh, Yurii (57204941063)","24483044100; 55225672300; 58765649000; 57211622785; 57224193208; 57204941063","Content Monitoring and Big Data Analysis of Smart City Residents Appeals and Complaints Management","2023","10.1109/CSIT61576.2023.10324159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179838601&doi=10.1109%2fCSIT61576.2023.10324159&partnerID=40&md5=0794d0f0b7cb331b1c31631ee9be5540","Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Ivan Franko National University of Lviv, Applied Mathematics Department, Lviv, Ukraine; Lviv Polytechnic National University, Telecommunication Department, Lviv, Ukraine; West Ukrainian National University, Software Engineering Department, Ternopil, Ukraine","Berko A., Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Chyrun L., Ivan Franko National University of Lviv, Applied Mathematics Department, Lviv, Ukraine; Ohonovsky Y., Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine; Chyrun S., Lviv Polytechnic National University, Telecommunication Department, Lviv, Ukraine; Schuchmann V., West Ukrainian National University, Software Engineering Department, Ternopil, Ukraine; Matseliukh Y., Lviv Polytechnic National University, Information Systems and Networks Department, Lviv, Ukraine","27663655","979-835036046-2","",""
