"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Chuiko G.; Darnapuk Y.; Dvornik O.; Krainyk Y.","Chuiko, Gennady (7004160569); Darnapuk, Yevhen (57207954084); Dvornik, Olga (57191608478); Krainyk, Yaroslav (56925498100)","7004160569; 57207954084; 57191608478; 56925498100","ABDOMINAL ELECTROMYOGRAMS MINING: BREATHING PATTERNS OF ASLEEP ADULTS; [МАЙНИНГ АБДОМІНАЛЬНИХ ЕЛЕКТРОМІОГРАМ: ПАТЕРНИ ДИХАННЯ СПЛЯЧИХ ДОРОСЛИХ]","2023","10.32620/reks.2023.3.06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177466569&doi=10.32620%2freks.2023.3.06&partnerID=40&md5=b3f8c5551255e42653c5b2701defd24e","Computer Engineering Department, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine","Chuiko G., Computer Engineering Department, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Darnapuk Y., Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Dvornik O., Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine; Krainyk Y., Department of Computer Engineering, Petro Mohyla Black Sea National University, Mykolaiv, Ukraine","18144225","","",""
"Shevchyk L.; Grod I.; Kravets N.; Stravskyy Y.; Kryzhanovska M.","Shevchyk, Lubov (57221284248); Grod, Inna (57257416100); Kravets, Natallia (57215490836); Stravskyy, Yaroslav (57221631068); Kryzhanovska, Margarita (58286966600)","57221284248; 57257416100; 57215490836; 57221631068; 58286966600","Behavioural adaptation of domestic animals on the example of different breeds of domestic cat (Felis silvestris catus L., 1758); [Етологічна адаптивність домашніх тварин на прикладі різних порід кота свійського (Felis silvestris catus L., 1758)]","2023","10.48077/scihor.26(2).2023.9-18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160086229&doi=10.48077%2fscihor.26%282%29.2023.9-18&partnerID=40&md5=9c05fef13497a7a788b1f7ca513854d0","Ternopil Volodymyr Hnatiuk National Pedagogical University, 2 Maxyma Kryvonosa Str., Ternopil, 46027, Ukraine; I. Horbachevsky Ternopil National Medical University, 2 Yu. Slovatskyi Str., Ternopil, 46001, Ukraine","Shevchyk L., Ternopil Volodymyr Hnatiuk National Pedagogical University, 2 Maxyma Kryvonosa Str., Ternopil, 46027, Ukraine; Grod I., Ternopil Volodymyr Hnatiuk National Pedagogical University, 2 Maxyma Kryvonosa Str., Ternopil, 46027, Ukraine; Kravets N., I. Horbachevsky Ternopil National Medical University, 2 Yu. Slovatskyi Str., Ternopil, 46001, Ukraine; Stravskyy Y., Ternopil Volodymyr Hnatiuk National Pedagogical University, 2 Maxyma Kryvonosa Str., Ternopil, 46027, Ukraine; Kryzhanovska M., I. Horbachevsky Ternopil National Medical University, 2 Yu. Slovatskyi Str., Ternopil, 46001, Ukraine","26632144","","","All Open Access; Gold Open Access"
"Bernatska N.; Dzhumelia E.; Dyakiv V.; Mitryasova O.; Salamon I.","Bernatska, Natalia (57190402818); Dzhumelia, Elvira (57194548043); Dyakiv, Vasyl (58020183100); Mitryasova, Olena (57211296096); Salamon, Ivan (13403768100)","57190402818; 57194548043; 58020183100; 57211296096; 13403768100","Web-Based Information and Analytical Monitoring System Tools – Online Visualization and Analysis of Surface Water Quality of Mining and Chemical Enterprises","2023","10.12912/27197050/159885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149690962&doi=10.12912%2f27197050%2f159885&partnerID=40&md5=d3405a5fb361c3e0a3035db166fa7a53","Department of Physical, Analytical and General Chemistry, Lviv Polytechnic National University, 12, St. Bandera St, Lviv, 79013, Ukraine; Department of Software, Lviv Polytechnic National University, 12, St. Bandera St., Lviv, 79013, Ukraine; Department of Ecological and Engineering Geology and Hydrogeology, Ivan Franko National University of Lviv, 1, Universytetska St., Lviv, 79000, Ukraine; Department of Ecology and Environmental Management, Petro Mohyla Black Sea National University, 68 Desantnykiv Street, 10, Mykolayiv, 54003, Ukraine; Department of Ecology, Faculty of Humanities and Natural Sciences, University of Presov, Presov, 080 01, Slovakia","Bernatska N., Department of Physical, Analytical and General Chemistry, Lviv Polytechnic National University, 12, St. Bandera St, Lviv, 79013, Ukraine; Dzhumelia E., Department of Software, Lviv Polytechnic National University, 12, St. Bandera St., Lviv, 79013, Ukraine; Dyakiv V., Department of Ecological and Engineering Geology and Hydrogeology, Ivan Franko National University of Lviv, 1, Universytetska St., Lviv, 79000, Ukraine; Mitryasova O., Department of Ecology and Environmental Management, Petro Mohyla Black Sea National University, 68 Desantnykiv Street, 10, Mykolayiv, 54003, Ukraine; Salamon I., Department of Ecology, Faculty of Humanities and Natural Sciences, University of Presov, Presov, 080 01, Slovakia","27197050","","","All Open Access; Gold Open Access"
"Gee D.; Sowter A.; Athab A.; Grebby S.; Wu Z.; Boiko K.","Gee, David (57191096306); Sowter, Andrew (6603286054); Athab, Ahmed (57192117667); Grebby, Stephen (15724988400); Wu, Zhenming (57917856700); Boiko, Kateryna (57192835230)","57191096306; 6603286054; 57192117667; 15724988400; 57917856700; 57192835230","Remote monitoring of minewater rebound and environmental risk using satellite radar interferometry","2023","10.1016/j.scitotenv.2022.159272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140299749&doi=10.1016%2fj.scitotenv.2022.159272&partnerID=40&md5=ef5b34511aad1fff1144ab8bd47b31e4","Terra Motion Limited, Ingenuity Centre, Triumph Road, Nottingham, NG7 2TU, United Kingdom; Nottingham Geospatial Institute, Faculty of Engineering, University of Nottingham, Nottingham, NG7 2TU, United Kingdom; Department of Meteorology, University of Reading, Reading, RG6 6BB, United Kingdom; State Ecological Academy of Postgraduate Education and Management, Kyiv, 03035, Ukraine","Gee D., Terra Motion Limited, Ingenuity Centre, Triumph Road, Nottingham, NG7 2TU, United Kingdom; Sowter A., Terra Motion Limited, Ingenuity Centre, Triumph Road, Nottingham, NG7 2TU, United Kingdom; Athab A., Terra Motion Limited, Ingenuity Centre, Triumph Road, Nottingham, NG7 2TU, United Kingdom; Grebby S., Nottingham Geospatial Institute, Faculty of Engineering, University of Nottingham, Nottingham, NG7 2TU, United Kingdom; Wu Z., Terra Motion Limited, Ingenuity Centre, Triumph Road, Nottingham, NG7 2TU, United Kingdom, Department of Meteorology, University of Reading, Reading, RG6 6BB, United Kingdom; Boiko K., State Ecological Academy of Postgraduate Education and Management, Kyiv, 03035, Ukraine","00489697","","STEVA","All Open Access; Green Open Access"
"Apostolov A.; Yelistratova L.; Hodorovsky A.; Orlenko T.; Tymchyshyn M.","Apostolov, Alexander (55781946500); Yelistratova, Lesya (57244969200); Hodorovsky, Artur (55782091600); Orlenko, Tetiana (57224881406); Tymchyshyn, Maksym (57244784400)","55781946500; 57244969200; 55782091600; 57224881406; 57244784400","GEO-ECOLOGICAL CONSEQUENCES OF THE CLOSURE OF COAL MINES OF DONBAS (BASED ON RADIO-LOCATION SATELLITE SURVEYING MATERIALS)","2023","10.5593/sgem2023/2.1/s10.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177811479&doi=10.5593%2fsgem2023%2f2.1%2fs10.37&partnerID=40&md5=15df055f36b957a8c8be123904f2f188","State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine","Apostolov A., State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine; Yelistratova L., State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine; Hodorovsky A., State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine; Orlenko T., State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine; Tymchyshyn M., State Inst. Sci. Ctr. for Aerosp. Res. of the Earth of the Inst. of Geol. Sci. of the Natl. Acad. of Sci. of Ukraine, Ukraine","13142704","","",""
"Khairova N.; Mamyrbayev O.; Rizun N.; Razno M.; Galiya Y.","Khairova, Nina (37461441200); Mamyrbayev, Orken (55967630400); Rizun, Nina (55320503900); Razno, Mariia (57907547200); Galiya, Ybytayeva (57221333455)","37461441200; 55967630400; 55320503900; 57907547200; 57221333455","A Parallel Corpus-Based Approach to the Crime Event Extraction for Low-Resource Languages","2023","10.1109/ACCESS.2023.3281680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161064304&doi=10.1109%2fACCESS.2023.3281680&partnerID=40&md5=55a232b7f1b1be4d460d064ad46b2a0c","National Technical University, Kharkiv Polytechnic Institute, Department of Intelligent Computer Systems, Kharkiv, 61002, Ukraine; Umeå University, Department of Computer Science, Umeå, 901 87, Sweden; Institute of Information and Computational Technologies, Almaty, 050010, Kazakhstan; Gdańsk University of Technology, Department of Informatics in Management, Gdańsk, 80-233, Poland; Friedrich Schiller University Jena, Institut für Slawistik und Kaukasusstudien, Jena, 07743, Germany; Satbayev University, Information Processing and Storage, Department of Cybersecurity, Almaty, 050013, Kazakhstan","Khairova N., National Technical University, Kharkiv Polytechnic Institute, Department of Intelligent Computer Systems, Kharkiv, 61002, Ukraine, Umeå University, Department of Computer Science, Umeå, 901 87, Sweden; Mamyrbayev O., Institute of Information and Computational Technologies, Almaty, 050010, Kazakhstan; Rizun N., Gdańsk University of Technology, Department of Informatics in Management, Gdańsk, 80-233, Poland; Razno M., Friedrich Schiller University Jena, Institut für Slawistik und Kaukasusstudien, Jena, 07743, Germany; Galiya Y., Satbayev University, Information Processing and Storage, Department of Cybersecurity, Almaty, 050013, Kazakhstan","21693536","","","All Open Access; Gold Open Access; Green Open Access"
"Vasyliev L.; Malich M.; Vasyliev D.; Katan V.; Rizo Z.","Vasyliev, Leonid (57457664800); Malich, Mykola (57222714023); Vasyliev, Dmytro (57209971714); Katan, Volodymyr (57222709561); Rizo, Zahar (58189417700)","57457664800; 57222714023; 57209971714; 57222709561; 58189417700","Improving a technique to calculate strength of cylindrical rock samples in terms of uniaxial compression","2023","10.33271/mining17.01.043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156137840&doi=10.33271%2fmining17.01.043&partnerID=40&md5=f62028e69dc1eb424ceb152a7ee1a063","Institute of Geotechnical Mechanics named by N. Poljakov of National Academy of Sciences of Ukraine, Dnipro, Ukraine; Ukrainian State University of Science and Technology, Dnipro, Ukraine; Oles Honchar Dnipro National University, Dnipro, Ukraine","Vasyliev L., Institute of Geotechnical Mechanics named by N. Poljakov of National Academy of Sciences of Ukraine, Dnipro, Ukraine; Malich M., Ukrainian State University of Science and Technology, Dnipro, Ukraine; Vasyliev D., Institute of Geotechnical Mechanics named by N. Poljakov of National Academy of Sciences of Ukraine, Dnipro, Ukraine; Katan V., Oles Honchar Dnipro National University, Dnipro, Ukraine; Rizo Z., Institute of Geotechnical Mechanics named by N. Poljakov of National Academy of Sciences of Ukraine, Dnipro, Ukraine","24153435","","","All Open Access; Green Open Access; Hybrid Gold Open Access"
"Malishevsky A.","Malishevsky, Alexey (6603449861)","6603449861","Improving Predictive Models in the Financial Sector Using Fractal Analysis","2023","10.1007/978-3-031-37450-0_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169811284&doi=10.1007%2f978-3-031-37450-0_7&partnerID=40&md5=16ac8dcc4c5b63accd602102d5f4ab34","Institute for Applied System Analysis of Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine","Malishevsky A., Institute for Applied System Analysis of Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine","1860949X","","",""
"Sysoieva I.; Pohrishchuk B.; Pukas A.; Tsikhanovska O.; Vatslavskyi O.; Sydorovych O.","Sysoieva, Inna (57216523460); Pohrishchuk, Borys (57204110569); Pukas, Andriy (8339656100); Tsikhanovska, Olena (57205437555); Vatslavskyi, Oleh (57218321395); Sydorovych, Olena (58676976700)","57216523460; 57204110569; 8339656100; 57205437555; 57218321395; 58676976700","Information Management Technology as a Tool for Making Effective Management Decisions","2023","10.1109/ACIT58437.2023.10275328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175577980&doi=10.1109%2fACIT58437.2023.10275328&partnerID=40&md5=f67fa6bfea7b0d48b541bd918b412b2b","West Ukrainian National University, Department of Economics, Accounting and Taxation, Ternopil, Ukraine; West Ukrainian National University, Computer Science Department, Ternopil, Ukraine; West Ukrainian National University, Department of Financial Management and Insuranse, Ternopil, Ukraine; West Ukrainian National University, S.I. Yuriy Department of Finance, Ternopil, Ukraine","Sysoieva I., West Ukrainian National University, Department of Economics, Accounting and Taxation, Ternopil, Ukraine; Pohrishchuk B., West Ukrainian National University, Department of Economics, Accounting and Taxation, Ternopil, Ukraine; Pukas A., West Ukrainian National University, Computer Science Department, Ternopil, Ukraine; Tsikhanovska O., West Ukrainian National University, Department of Economics, Accounting and Taxation, Ternopil, Ukraine; Vatslavskyi O., West Ukrainian National University, Department of Financial Management and Insuranse, Ternopil, Ukraine; Sydorovych O., West Ukrainian National University, S.I. Yuriy Department of Finance, Ternopil, Ukraine","","979-835031167-9","",""
"Rudakov D.V.; Inkin O.V.","Rudakov, D.V. (36186186400); Inkin, O.V. (57204159539)","36186186400; 57204159539","AN APPROACH FOR RANKING ABANDONED MINES BY THE EFFICIENT USE OF THEIR GEOTHERMAL POTENTIAL; [Підхід до ранжування закритих шахт відносно ефективності використання їх геотермального потенціалу]","2023","10.33271/NVNGU/2023-2/011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160742896&doi=10.33271%2fNVNGU%2f2023-2%2f011&partnerID=40&md5=4a21347e248cf3bb3fc1056cec3427f8","Dnipro University of Technology, Dnipro, Ukraine","Rudakov D.V., Dnipro University of Technology, Dnipro, Ukraine; Inkin O.V., Dnipro University of Technology, Dnipro, Ukraine","20712227","","","All Open Access; Bronze Open Access"
"Hordiienko O.; Anpilova Y.; Yakovliev Y.; Rogozhin O.","Hordiienko, Oleksandr (57244909500); Anpilova, Yevheniia (57211297040); Yakovliev, Yevhenii (57219338020); Rogozhin, Oleksiy (57219132950)","57244909500; 57211297040; 57219338020; 57219132950","Cloud-Based Technologies Google Earth Engine for Monitoring Surface Deformation of the Solotvyno Agglomeration","2023","10.1007/978-3-031-46880-3_21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177844938&doi=10.1007%2f978-3-031-46880-3_21&partnerID=40&md5=14b4ade48b2f77b4d35626488f58eb89","Institute of Telecommunications and Global Information Space of the National Academy of Sciences of Ukraine, Chokolivsriy Blvd. 13, Kyiv, 03186, Ukraine; UFZ-Helmholtz Centre for Environmental Research, Permoser Str. 15, Leipzig, 04318, Germany","Hordiienko O., Institute of Telecommunications and Global Information Space of the National Academy of Sciences of Ukraine, Chokolivsriy Blvd. 13, Kyiv, 03186, Ukraine; Anpilova Y., Institute of Telecommunications and Global Information Space of the National Academy of Sciences of Ukraine, Chokolivsriy Blvd. 13, Kyiv, 03186, Ukraine, UFZ-Helmholtz Centre for Environmental Research, Permoser Str. 15, Leipzig, 04318, Germany; Yakovliev Y., Institute of Telecommunications and Global Information Space of the National Academy of Sciences of Ukraine, Chokolivsriy Blvd. 13, Kyiv, 03186, Ukraine; Rogozhin O., Institute of Telecommunications and Global Information Space of the National Academy of Sciences of Ukraine, Chokolivsriy Blvd. 13, Kyiv, 03186, Ukraine","23673370","978-303146879-7","",""
"Kachur O.; Korendiy V.","Kachur, Oleksandr (57222725650); Korendiy, Vitaliy (57202819882)","57222725650; 57202819882","Dynamic Behavior of Vibratory Screening Conveyor Equipped with Crank-Type Exciter","2023","10.1007/978-3-031-32774-2_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173557490&doi=10.1007%2f978-3-031-32774-2_5&partnerID=40&md5=ecd8a79be9769e64081408a2d4edff8f","Lviv Polytechnic National University, 12, S. Bandera Street, Lviv, 79013, Ukraine","Kachur O., Lviv Polytechnic National University, 12, S. Bandera Street, Lviv, 79013, Ukraine; Korendiy V., Lviv Polytechnic National University, 12, S. Bandera Street, Lviv, 79013, Ukraine","21954356","978-303132773-5","",""
"Khlamov S.; Trunova T.; Tabakova I.","Khlamov, Sergii (56866386100); Trunova, Tetiana (57775882100); Tabakova, Iryna (57194480930)","56866386100; 57775882100; 57194480930","Data Mining of Astronomical Processing Configuration Parameters by the ThresHolds Software","2023","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176368793&partnerID=40&md5=83f496b536306e2881b13a35677f79a9","Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine","Khlamov S., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine; Trunova T., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine; Tabakova I., Kharkiv National University of Radio Electronics, Nauki avenue 14, Kharkiv, 61166, Ukraine","16130073","","",""
